_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.surface,city,order,orga,run
ObjectID(58404dd379baba5e57028f74),www.immowelt.de/expose/2APBS4B,immowelt,06:56:31,2016-06-22,2016-06-22T06:56:31Z,279,57.79,dortmund,a,company,1
ObjectID(58404d6379baba5e57028eec),www.immowelt.de/expose/2AX5X4A,immowelt,07:50:42,2016-06-21,2016-06-21T07:50:42Z,400,31,frankfurt,pag,company,1
ObjectID(5840319979baba5e57028280),www.immobilienscout24.de/expose/89166722,immobilienscout,07:55:58,2016-07-01,2016-07-01T07:55:58Z,316,48.57,dresden,tpg,company,1
ObjectID(58404d7179baba5e57028f16),www.immowelt.de/expose/2AMB74B,immowelt,07:52:51,2016-06-21,2016-06-21T07:52:51Z,330,57.06,leipzig,tgi,company,1
ObjectID(5840380579baba5e570289fc),www.immobilienscout24.de/expose/89360017,immobilienscout,06:50:17,2016-07-14,2016-07-14T06:50:17Z,400,56.05,köln,p,company,1
ObjectID(5840550179baba5e5702974c),www.immowelt.de/expose/2ADXU4L,immowelt,16:37:49,2016-07-13,2016-07-13T16:37:49Z,449,49,berlin,ag,company,1
ObjectID(58402aa379baba5e5702788e),www.immobilienscout24.de/expose/81544130,immobilienscout,18:50:41,2016-06-13,2016-06-13T18:50:41Z,400,30,hamburg,tgp,private,1
ObjectID(58404d9479baba5e57028f36),www.immowelt.de/expose/2A5EG4B,immowelt,17:13:55,2016-06-21,2016-06-21T17:13:55Z,549,35.89,berlin,gyaxt,company,1
ObjectID(5846b2e979baba5e5702a58a),www.immobilienscout24.de/expose/90535144,immobilienscout,07:26:19,2016-10-01,2016-10-01T07:26:19Z,414,37.24,köln,axpyg,private,2
ObjectID(5840343f79baba5e57028592),www.immobilienscout24.de/expose/89238171,immobilienscout,07:52:09,2016-07-06,2016-07-06T07:52:09Z,320,38.55,dresden,pggi,company,1
ObjectID(58402f6979baba5e57027f98),www.immobilienscout24.de/expose/89077721,immobilienscout,07:19:41,2016-06-25,2016-06-25T07:19:41Z,328,49.79,leipzig,gi,company,1
ObjectID(5846b52779baba5e5702a886),www.immobilienscout24.de/expose/90703872,immobilienscout,07:25:56,2016-10-12,2016-10-12T07:25:56Z,440,42,köln,gypxi,private,2
ObjectID(584037ff79baba5e570289e8),www.immobilienscout24.de/expose/89361237,immobilienscout,08:10:52,2016-07-14,2016-07-14T08:10:52Z,350,50,dresden,gyaxp,company,1
ObjectID(584053d879baba5e57029604),www.immowelt.de/expose/2A7SG4K,immowelt,07:53:35,2016-07-09,2016-07-09T07:53:35Z,355,41,köln,atg,private,1
ObjectID(5840550279baba5e57029750),www.immowelt.de/expose/2AW9T4L,immowelt,16:37:50,2016-07-13,2016-07-13T16:37:50Z,400.66,59.8,hamburg,gt,company,1
ObjectID(58402d0079baba5e57027ba2),www.immobilienscout24.de/expose/88984276,immobilienscout,17:03:42,2016-06-18,2016-06-18T17:03:42Z,352.5,47,berlin,tga,company,1
ObjectID(5840355e79baba5e5702871a),www.immobilienscout24.de/expose/89283732,immobilienscout,17:16:04,2016-07-08,2016-07-08T17:16:04Z,370,32,berlin,apg,company,1
ObjectID(5846b4e679baba5e5702a842),www.immobilienscout24.de/expose/84048715,immobilienscout,17:30:48,2016-10-11,2016-10-11T17:30:48Z,328,35.34,hamburg,tag,company,2
ObjectID(5840550779baba5e57029762),www.immowelt.de/expose/2AT5U4L,immowelt,16:38:51,2016-07-13,2016-07-13T16:38:51Z,149.23,33.61,leipzig,pg,company,1
ObjectID(58469c7879baba5e57029fe4),www.immobilienscout24.de/expose/90344565,immobilienscout,17:36:25,2016-09-19,2016-09-19T17:36:25Z,637,40,frankfurt,gpt,private,2
ObjectID(5840550779baba5e57029764),www.immowelt.de/expose/2APRV4L,immowelt,16:38:40,2016-07-13,2016-07-13T16:38:40Z,365,45.3,nürnberg,tg,company,1
ObjectID(58402dc579baba5e57027cba),www.immobilienscout24.de/expose/88955860,immobilienscout,16:03:29,2016-06-20,2016-06-20T16:03:29Z,520,60,hamburg,t,company,1
ObjectID(58469d5379baba5e5702a0dc),www.immobilienscout24.de/expose/90420525,immobilienscout,17:33:36,2016-09-22,2016-09-22T17:33:36Z,451,50.11,hamburg,gtp,company,2
ObjectID(58469cf979baba5e5702a03e),www.immobilienscout24.de/expose/90373283,immobilienscout,17:31:30,2016-09-20,2016-09-20T17:31:30Z,326.6,48.03,magdeburg,tgi,company,2
ObjectID(5840525479baba5e57029460),www.immowelt.de/expose/2AYGM4H,immowelt,17:12:56,2016-07-05,2016-07-05T17:12:56Z,486,40.5,berlin,tpg,company,1
ObjectID(5840550879baba5e57029766),www.immowelt.de/expose/2AGDV4L,immowelt,16:38:51,2016-07-13,2016-07-13T16:38:51Z,295,36,nürnberg,pg,company,1
ObjectID(584054b879baba5e57029714),www.immowelt.de/expose/2ACRE4L,immowelt,17:14:52,2016-07-12,2016-07-12T17:14:52Z,450,30,köln,pg,company,1
ObjectID(5840334879baba5e57028460),www.immobilienscout24.de/expose/89212309,immobilienscout,17:12:44,2016-07-04,2016-07-04T17:12:44Z,406,58,leipzig,gai,private,1
ObjectID(58469ccd79baba5e5702a038),www.immobilienscout24.de/expose/90370702,immobilienscout,07:35:50,2016-09-20,2016-09-20T07:35:50Z,276,41,magdeburg,tgp,private,2
ObjectID(5846a01179baba5e5702a43a),www.immobilienscout24.de/expose/90516866,immobilienscout,17:26:58,2016-09-29,2016-09-29T17:26:58Z,360,36,köln,gxpyi,company,2
ObjectID(58404f0e79baba5e570290ee),www.immowelt.de/expose/2ATL54D,immowelt,07:58:46,2016-06-27,2016-06-27T07:58:46Z,424,53,nürnberg,apg,company,1
ObjectID(584038b379baba5e57028aba),www.immobilienscout24.de/expose/89380061,immobilienscout,17:11:11,2016-07-15,2016-07-15T17:11:11Z,320,60,dortmund,gypxt,company,1
ObjectID(584ec146c980817b111fbb11),www.immowelt.de/expose/2BQS34M,immowelt,07:22:44,2016-10-07,2016-10-07T07:22:44Z,238,45,magdeburg,tig,company,2
ObjectID(58402b3979baba5e5702792c),www.immobilienscout24.de/expose/88917918,immobilienscout,17:08:47,2016-06-14,2016-06-14T17:08:47Z,190,47,dortmund,gpt,company,1
ObjectID(58404f6679baba5e57029144),www.immowelt.de/expose/2AH6B4E,immowelt,07:51:46,2016-06-28,2016-06-28T07:51:46Z,280,46,leipzig,pag,company,1
ObjectID(5840552779baba5e570297a0),www.immowelt.de/expose/2AFC74M,immowelt,08:12:15,2016-07-14,2016-07-14T08:12:15Z,790,34,münchen,gap,private,1
ObjectID(5840550979baba5e5702976c),www.immowelt.de/expose/2A2324M,immowelt,16:39:03,2016-07-13,2016-07-13T16:39:03Z,395,47,hamburg,gi,company,1
ObjectID(58402b7d79baba5e57027978),www.immobilienscout24.de/expose/88924257,immobilienscout,07:32:46,2016-06-15,2016-06-15T07:32:46Z,450,56.4,nürnberg,gap,company,1
ObjectID(5840550c79baba5e57029778),www.immowelt.de/expose/2ATVZ4L,immowelt,16:40:05,2016-07-13,2016-07-13T16:40:05Z,446,55.8,dresden,ag,company,1
ObjectID(5840552079baba5e57029788),www.immowelt.de/expose/2A6U74M,immowelt,08:10:27,2016-07-14,2016-07-14T08:10:27Z,313.92,60,leipzig,gai,company,1
ObjectID(584ebfcec980817b111fba04),www.immowelt.de/expose/2BYE94J,immowelt,07:27:15,2016-09-29,2016-09-29T07:27:15Z,273.1,54.62,leipzig,tgi,company,2
ObjectID(5840552579baba5e57029798),www.immowelt.de/expose/2A53Z4L,immowelt,08:11:18,2016-07-14,2016-07-14T08:11:18Z,400,34,berlin,gpi,private,1
ObjectID(58469b4a79baba5e57029e60),www.immobilienscout24.de/expose/90306988,immobilienscout,07:31:00,2016-09-17,2016-09-17T07:31:00Z,406,57.36,leipzig,tga,company,2
ObjectID(5840500e79baba5e570291f2),www.immowelt.de/expose/2ATTT4E,immowelt,17:16:31,2016-06-29,2016-06-29T17:16:31Z,320,58.7,leipzig,igp,company,1
ObjectID(584ec1e2c980817b111fbb91),www.immowelt.de/expose/2BPCM4N,immowelt,07:29:45,2016-10-11,2016-10-11T07:29:45Z,263,50.5,leipzig,gypxt,company,2
ObjectID(5840552679baba5e5702979e),www.immowelt.de/expose/2AHN24M,immowelt,07:38:30,2016-07-14,2016-07-14T07:38:30Z,374.07,40,hamburg,gp,company,1
ObjectID(5846b4dd79baba5e5702a828),www.immobilienscout24.de/expose/90679870,immobilienscout,17:31:21,2016-10-11,2016-10-11T17:31:21Z,169.45,33.89,magdeburg,ipg,company,2
ObjectID(5846b52279baba5e5702a874),www.immobilienscout24.de/expose/90699145,immobilienscout,07:25:13,2016-10-12,2016-10-12T07:25:13Z,285,40,leipzig,apg,company,2
ObjectID(5840552879baba5e570297a4),www.immowelt.de/expose/2ATZ94M,immowelt,08:12:51,2016-07-14,2016-07-14T08:12:51Z,390,60,leipzig,gpt,company,1
ObjectID(5840398079baba5e57028b92),www.immobilienscout24.de/expose/89398895,immobilienscout,07:45:38,2016-07-17,2016-07-17T07:45:38Z,755,41,münchen,gia,private,1
ObjectID(58402af579baba5e570278e8),www.immobilienscout24.de/expose/88907986,immobilienscout,07:22:02,2016-06-14,2016-06-14T07:22:02Z,440,54.97,berlin,atg,company,1
ObjectID(58469f9b79baba5e5702a394),www.immobilienscout24.de/expose/90504284,immobilienscout,17:23:55,2016-09-28,2016-09-28T17:23:55Z,400,38,nürnberg,ag,private,2
ObjectID(5840552979baba5e570297a6),www.immowelt.de/expose/2A53A4M,immowelt,08:12:49,2016-07-14,2016-07-14T08:12:49Z,260,43.3,leipzig,igp,company,1
ObjectID(5840552a79baba5e570297ae),www.immowelt.de/expose/2ABX74M,immowelt,08:13:20,2016-07-14,2016-07-14T08:13:20Z,350,30,nürnberg,pga,company,1
ObjectID(584ec0dbc980817b111fbab5),www.immowelt.de/expose/2BL3R4K,immowelt,17:20:58,2016-10-02,2016-10-02T17:20:58Z,329,51.24,dortmund,agt,company,2
ObjectID(58402e0879baba5e57027d3e),www.immobilienscout24.de/expose/89017703,immobilienscout,17:20:24,2016-06-21,2016-06-21T17:20:24Z,410,41,nürnberg,tgi,private,1
ObjectID(584054da79baba5e57029724),www.immowelt.de/expose/2ALPM4L,immowelt,07:52:41,2016-07-13,2016-07-13T07:52:41Z,340,55,magdeburg,tag,company,1
ObjectID(5840521679baba5e57029416),www.immowelt.de/expose/2APVA4H,immowelt,07:52:32,2016-07-05,2016-07-05T07:52:32Z,260,50,hamburg,gti,company,1
ObjectID(584033e479baba5e57028514),www.immobilienscout24.de/expose/89228401,immobilienscout,17:10:18,2016-07-05,2016-07-05T17:10:18Z,390.94,53.38,berlin,txpyg,company,1
ObjectID(58404b6779baba5e57028caa),www.immowelt.de/expose/2ATBL48,immowelt,07:16:23,2016-06-14,2016-06-14T07:16:23Z,275,36,dresden,agp,company,1
ObjectID(5840552d79baba5e570297b8),www.immowelt.de/expose/2AVJ34M,immowelt,08:14:10,2016-07-14,2016-07-14T08:14:10Z,490,38,münchen,gppt,company,1
ObjectID(5840552f79baba5e570297be),www.immowelt.de/expose/2ACA74M,immowelt,08:11:22,2016-07-14,2016-07-14T08:11:22Z,566,59.16,hamburg,pig,company,1
ObjectID(58469af779baba5e57029dda),www.immobilienscout24.de/expose/87645219,immobilienscout,17:27:15,2016-09-16,2016-09-16T17:27:15Z,338,52,dresden,gpi,company,2
ObjectID(5840555279baba5e570297c6),www.immowelt.de/expose/2AAKG4M,immowelt,07:55:05,2016-07-15,2016-07-15T07:55:05Z,337,49,dresden,agp,company,1
ObjectID(58469bc279baba5e57029eea),www.immobilienscout24.de/expose/90321317,immobilienscout,07:23:20,2016-09-18,2016-09-18T07:23:20Z,400,41,berlin,gta,company,2
ObjectID(58402d0779baba5e57027bb8),www.immobilienscout24.de/expose/88981176,immobilienscout,17:12:50,2016-06-18,2016-06-18T17:12:50Z,644.46,56.96,frankfurt,pg,company,1
ObjectID(584ebe09c980817b111fb8ce),www.immowelt.de/expose/2B7XJ4F,immowelt,07:26:54,2016-09-22,2016-09-22T07:26:54Z,480,52.9,berlin,gypxa,company,2
ObjectID(5840515179baba5e5702934a),www.immowelt.de/expose/2AGA94G,immowelt,17:11:46,2016-07-02,2016-07-02T17:11:46Z,495,39,köln,ptg,company,1
ObjectID(584ec0a8c980817b111fba9c),www.immowelt.de/expose/2BB2L4K,immowelt,17:21:48,2016-10-01,2016-10-01T17:21:48Z,460.98,51.22,berlin,pag,company,2
ObjectID(5840555679baba5e570297d6),www.immowelt.de/expose/2AVTA4M,immowelt,07:55:26,2016-07-15,2016-07-15T07:55:26Z,735,49,münchen,tpg,company,1
ObjectID(5840555779baba5e570297da),www.immowelt.de/expose/2ASQA4M,immowelt,08:04:27,2016-07-15,2016-07-15T08:04:27Z,379.64,45.52,dortmund,gip,company,1
ObjectID(58402b3f79baba5e57027948),www.immobilienscout24.de/expose/88914861,immobilienscout,17:09:56,2016-06-14,2016-06-14T17:09:56Z,300,30,nürnberg,gat,company,1
ObjectID(5840309979baba5e57028136),www.immobilienscout24.de/expose/89130681,immobilienscout,07:48:49,2016-06-29,2016-06-29T07:48:49Z,397,53.66,dresden,gxiya,company,1
ObjectID(5840361479baba5e570287ee),www.immobilienscout24.de/expose/85972405,immobilienscout,07:51:58,2016-07-11,2016-07-11T07:51:58Z,260,32,dortmund,iag,private,1
ObjectID(5840514c79baba5e57029336),www.immowelt.de/expose/2AKX64G,immowelt,17:10:45,2016-07-02,2016-07-02T17:10:45Z,550,56,berlin,tygxp,company,1
ObjectID(58404cb479baba5e57028e0c),www.immowelt.de/expose/2AWCN4A,immowelt,07:48:19,2016-06-18,2016-06-18T07:48:19Z,239,41.64,dortmund,agp,company,1
ObjectID(584ebd94c980817b111fb881),www.immowelt.de/expose/2B2FS4E,immowelt,07:30:26,2016-09-20,2016-09-20T07:30:26Z,260,43,dortmund,tgi,private,2
ObjectID(58469b8479baba5e57029eac),www.immobilienscout24.de/expose/53788063,immobilienscout,17:35:51,2016-09-17,2016-09-17T17:35:51Z,420,35,köln,gat,company,2
ObjectID(5846b51c79baba5e5702a85c),www.immobilienscout24.de/expose/90700856,immobilienscout,07:24:04,2016-10-12,2016-10-12T07:24:04Z,400,48.8,münchen,pga,company,2
ObjectID(5840539979baba5e5702959c),www.immowelt.de/expose/2AWHC4K,immowelt,17:16:03,2016-07-08,2016-07-08T17:16:03Z,485,59,hamburg,pag,company,1
ObjectID(5840555779baba5e570297dc),www.immowelt.de/expose/2AJQA4M,immowelt,08:04:27,2016-07-15,2016-07-15T08:04:27Z,256.36,46.61,dortmund,gta,company,1
ObjectID(584ebe60c980817b111fb904),www.immowelt.de/expose/2BQZX4F,immowelt,07:25:41,2016-09-23,2016-09-23T07:25:41Z,350,38,frankfurt,gia,private,2
ObjectID(5840524579baba5e5702942e),www.immowelt.de/expose/2A8LP4H,immowelt,17:09:54,2016-07-05,2016-07-05T17:09:54Z,310,52.74,leipzig,ptg,company,1
ObjectID(58402dc079baba5e57027ca4),www.immobilienscout24.de/expose/89002605,immobilienscout,16:03:58,2016-06-20,2016-06-20T16:03:58Z,350,52.06,dresden,g,company,1
ObjectID(5840555979baba5e570297e4),www.immowelt.de/expose/2AHAE4M,immowelt,07:56:59,2016-07-15,2016-07-15T07:56:59Z,510,60,köln,agp,company,1
ObjectID(58404e6379baba5e5702902c),www.immowelt.de/expose/2ASD74C,immowelt,17:10:46,2016-06-23,2016-06-23T17:10:46Z,500,35.5,hamburg,gip,private,1
ObjectID(5840555a79baba5e570297e8),www.immowelt.de/expose/2A2KG4M,immowelt,07:57:10,2016-07-15,2016-07-15T07:57:10Z,399,56.95,dresden,tga,company,1
ObjectID(58404e9379baba5e5702905a),www.immowelt.de/expose/2ACDK4C,immowelt,07:54:37,2016-06-24,2016-06-24T07:54:37Z,357,49,dortmund,gxiyp,company,1
ObjectID(5840555e79baba5e570297f4),www.immowelt.de/expose/2A3QM4M,immowelt,07:58:07,2016-07-15,2016-07-15T07:58:07Z,400,60,magdeburg,pag,company,1
ObjectID(5840561279baba5e570298b8),www.immowelt.de/expose/2AWJA4N,immowelt,17:14:16,2016-07-16,2016-07-16T17:14:16Z,319,40.09,dortmund,agt,company,1
ObjectID(5846b43f79baba5e5702a750),www.immobilienscout24.de/expose/90596232,immobilienscout,17:40:31,2016-10-07,2016-10-07T17:40:31Z,290,45,dortmund,gtp,private,2
ObjectID(584ebdc2c980817b111fb8a6),www.immowelt.de/expose/2BZMY4E,immowelt,17:34:43,2016-09-20,2016-09-20T17:34:43Z,380,55,leipzig,aig,company,2
ObjectID(584ebd89c980817b111fb86d),www.immowelt.de/expose/27AGU42,immowelt,07:27:40,2016-09-20,2016-09-20T07:27:40Z,400,34,nürnberg,gap,private,2
ObjectID(584ec26cc980817b111fbbe7),www.immowelt.de/expose/2BZE44P,immowelt,16:33:34,2016-10-12,2016-10-12T16:33:34Z,299,45.9,magdeburg,g,company,2
ObjectID(58404f6f79baba5e57029164),www.immowelt.de/expose/2A62T4D,immowelt,07:53:15,2016-06-28,2016-06-28T07:53:15Z,599.15,52.1,hamburg,gai,company,1
ObjectID(5840331279baba5e57028438),www.immobilienscout24.de/expose/89201669,immobilienscout,06:48:51,2016-07-04,2016-07-04T06:48:51Z,440,55,dortmund,t,company,1
ObjectID(5840555e79baba5e570297f6),www.immowelt.de/expose/2A6MF4M,immowelt,07:58:17,2016-07-15,2016-07-15T07:58:17Z,300.35,41.09,hamburg,iag,company,1
ObjectID(5840390379baba5e57028b24),www.immobilienscout24.de/expose/89392739,immobilienscout,07:55:42,2016-07-16,2016-07-16T07:55:42Z,270.39,46.22,nürnberg,gpt,company,1
ObjectID(584036c479baba5e570288c6),www.immobilienscout24.de/expose/89326532,immobilienscout,07:52:31,2016-07-12,2016-07-12T07:52:31Z,590,55,frankfurt,tga,private,1
ObjectID(5840540a79baba5e5702962c),www.immowelt.de/expose/2YZTJ3Q,immowelt,17:13:02,2016-07-09,2016-07-09T17:13:02Z,390,33,nürnberg,git,private,1
ObjectID(5840556079baba5e570297fe),www.immowelt.de/expose/2ANMA4M,immowelt,07:58:36,2016-07-15,2016-07-15T07:58:36Z,431.25,44.14,frankfurt,apg,company,1
ObjectID(58469b8a79baba5e57029ebc),www.immobilienscout24.de/expose/90317682,immobilienscout,17:31:21,2016-09-17,2016-09-17T17:31:21Z,340.8,56.8,leipzig,gat,company,2
ObjectID(58404d5c79baba5e57028ede),www.immowelt.de/expose/27D9P4W,immowelt,16:03:35,2016-06-20,2016-06-20T16:03:35Z,390,30,nürnberg,i,company,1
ObjectID(58402d0479baba5e57027bae),www.immobilienscout24.de/expose/86631702,immobilienscout,17:02:47,2016-06-18,2016-06-18T17:02:47Z,390,41,nürnberg,tg,company,1
ObjectID(5840543e79baba5e57029664),www.immowelt.de/expose/2A4T74L,immowelt,17:07:49,2016-07-11,2016-07-11T17:07:49Z,600,50,köln,ag,private,1
ObjectID(5840556279baba5e57029804),www.immowelt.de/expose/2AM5P4M,immowelt,07:58:58,2016-07-15,2016-07-15T07:58:58Z,400,53.59,dresden,ipg,company,1
ObjectID(5840330e79baba5e57028426),www.immobilienscout24.de/expose/89202310,immobilienscout,07:49:23,2016-07-04,2016-07-04T07:49:23Z,400,38,berlin,pig,private,1
ObjectID(58469d9a79baba5e5702a12a),www.immobilienscout24.de/expose/90429718,immobilienscout,07:33:53,2016-09-23,2016-09-23T07:33:53Z,590,32,frankfurt,gpt,company,2
ObjectID(58469ea279baba5e5702a24a),www.immobilienscout24.de/expose/90455193,immobilienscout,07:24:50,2016-09-25,2016-09-25T07:24:50Z,400,42.5,köln,pig,private,2
ObjectID(5840559279baba5e5702981a),www.immowelt.de/expose/2AWFS4M,immowelt,17:10:42,2016-07-15,2016-07-15T17:10:42Z,430,34.68,hamburg,apg,company,1
ObjectID(5840559579baba5e57029826),www.immowelt.de/expose/2AK3V4M,immowelt,17:11:41,2016-07-15,2016-07-15T17:11:41Z,620,58,frankfurt,igp,company,1
ObjectID(5840559479baba5e57029822),www.immowelt.de/expose/2AELW4M,immowelt,17:11:30,2016-07-15,2016-07-15T17:11:30Z,330,56,leipzig,agi,company,1
ObjectID(5850019fc980817b111fd239),www.immobilienscout24.de/expose/90821596,immobilienscout,06:39:31,2016-10-19,2016-10-19T06:39:31Z,498.08,52.1,hamburg,t,company,2
ObjectID(584032e779baba5e570283f4),www.immobilienscout24.de/expose/89194767,immobilienscout,17:09:27,2016-07-03,2016-07-03T17:09:27Z,340,58.4,leipzig,agi,private,1
ObjectID(58404ad679baba5e57028c02),www.immowelt.de/expose/2A7AG47,immowelt,09:25:16,2016-06-13,2016-06-13T09:25:16Z,265.16,48.21,magdeburg,gti,company,1
ObjectID(5840559779baba5e5702982c),www.immowelt.de/expose/2AHMP4M,immowelt,17:11:58,2016-07-15,2016-07-15T17:11:58Z,504,56,berlin,igt,company,1
ObjectID(58402af079baba5e570278d6),www.immobilienscout24.de/expose/88903990,immobilienscout,06:45:00,2016-06-14,2016-06-14T06:45:00Z,321.99,45,hamburg,it,company,1
ObjectID(58469cfd79baba5e5702a04c),www.immobilienscout24.de/expose/90382650,immobilienscout,17:40:18,2016-09-20,2016-09-20T17:40:18Z,336.99,52,hamburg,axtygg,company,2
ObjectID(5840560979baba5e57029898),www.immowelt.de/expose/2A2GA4N,immowelt,17:12:24,2016-07-16,2016-07-16T17:12:24Z,254.96,50.09,dresden,tig,company,1
ObjectID(58404fa179baba5e57029188),www.immowelt.de/expose/2A59F4E,immowelt,17:08:23,2016-06-28,2016-06-28T17:08:23Z,399.2,49.9,berlin,aig,company,1
ObjectID(584034ec79baba5e5702866e),www.immobilienscout24.de/expose/88505003,immobilienscout,17:13:06,2016-07-07,2016-07-07T17:13:06Z,437,55,hamburg,tga,company,1
ObjectID(5846a04e79baba5e5702a496),www.immobilienscout24.de/expose/90525565,immobilienscout,07:23:01,2016-09-30,2016-09-30T07:23:01Z,603.5,50,frankfurt,gia,company,2
ObjectID(5846a0a479baba5e5702a53e),www.immobilienscout24.de/expose/90483651,immobilienscout,17:26:42,2016-09-30,2016-09-30T17:26:42Z,590,42,münchen,ygxip,private,2
ObjectID(5846b49579baba5e5702a7dc),www.immobilienscout24.de/expose/90668071,immobilienscout,07:36:13,2016-10-11,2016-10-11T07:36:13Z,294.5,31,dresden,ipg,company,2
ObjectID(5846a0a479baba5e5702a540),www.immobilienscout24.de/expose/85006234,immobilienscout,17:26:14,2016-09-30,2016-09-30T17:26:14Z,400,43,köln,gta,private,2
ObjectID(584ebefbc980817b111fb97a),www.immowelt.de/expose/2PSG73H,immowelt,17:23:38,2016-09-24,2016-09-24T17:23:38Z,380,49,nürnberg,pig,private,2
ObjectID(5840546c79baba5e5702969a),www.immowelt.de/expose/2AP4V4K,immowelt,07:50:27,2016-07-12,2016-07-12T07:50:27Z,729,54,frankfurt,tpg,private,1
ObjectID(5840501e79baba5e57029224),www.immowelt.de/expose/2AP3Y4E,immowelt,17:19:06,2016-06-29,2016-06-29T17:19:06Z,569,54,köln,atg,company,1
ObjectID(5840528479baba5e57029476),www.immowelt.de/expose/2A5954J,immowelt,07:50:58,2016-07-06,2016-07-06T07:50:58Z,230,33.44,leipzig,tag,company,1
ObjectID(58402bd679baba5e57027a18),www.immobilienscout24.de/expose/88930028,immobilienscout,17:20:09,2016-06-15,2016-06-15T17:20:09Z,520,50,köln,pag,company,1
ObjectID(5840547479baba5e570296bc),www.immowelt.de/expose/2A9H94L,immowelt,07:52:39,2016-07-12,2016-07-12T07:52:39Z,495,41.13,köln,igp,company,1
ObjectID(58469f9379baba5e5702a386),www.immobilienscout24.de/expose/90483797,immobilienscout,07:24:07,2016-09-27,2016-09-27T07:24:07Z,419,53.22,köln,t,company,2
ObjectID(58402cfe79baba5e57027b98),www.immobilienscout24.de/expose/88980814,immobilienscout,17:02:56,2016-06-18,2016-06-18T17:02:56Z,510,34,münchen,gta,company,1
ObjectID(5840505579baba5e5702923c),www.immowelt.de/expose/2AWTY4E,immowelt,07:52:34,2016-06-30,2016-06-30T07:52:34Z,330,55,leipzig,gia,company,1
ObjectID(58469f0179baba5e5702a2aa),www.immobilienscout24.de/expose/71077174,immobilienscout,07:23:57,2016-09-26,2016-09-26T07:23:57Z,460,40,berlin,aig,private,2
ObjectID(5840524f79baba5e5702944a),www.immowelt.de/expose/2AWKT4H,immowelt,17:11:10,2016-07-05,2016-07-05T17:11:10Z,420,52.5,dortmund,atg,company,1
ObjectID(58402b3d79baba5e57027942),www.immobilienscout24.de/expose/88892719,immobilienscout,17:09:46,2016-06-14,2016-06-14T17:09:46Z,220.8,55.19,dortmund,axiyg,company,1
ObjectID(584ec13ac980817b111fbaf7),www.immowelt.de/expose/2BECA4L,immowelt,16:31:46,2016-10-04,2016-10-04T16:31:46Z,530,51.53,hamburg,a,company,2
ObjectID(5846b34f79baba5e5702a60c),www.immobilienscout24.de/expose/90552469,immobilienscout,07:16:24,2016-10-02,2016-10-02T07:16:24Z,300,46,magdeburg,pgi,company,2
ObjectID(58402cb679baba5e57027b46),www.immobilienscout24.de/expose/88971307,immobilienscout,07:49:48,2016-06-18,2016-06-18T07:49:48Z,580,40.85,frankfurt,igp,private,1
ObjectID(5840385379baba5e57028a58),www.immobilienscout24.de/expose/89364194,immobilienscout,07:56:28,2016-07-15,2016-07-15T07:56:28Z,420,34,nürnberg,gti,company,1
ObjectID(5840559f79baba5e57029844),www.immowelt.de/expose/2AM5Q4M,immowelt,17:12:54,2016-07-15,2016-07-15T17:12:54Z,448.45,49.28,frankfurt,aig,company,1
ObjectID(58402aa879baba5e570278a2),www.immobilienscout24.de/expose/88896870,immobilienscout,18:52:28,2016-06-13,2016-06-13T18:52:28Z,880,55.12,münchen,gia,company,1
ObjectID(5846b40579baba5e5702a6ee),www.immobilienscout24.de/expose/90566388,immobilienscout,07:21:38,2016-10-04,2016-10-04T07:21:38Z,689,49.55,frankfurt,agp,company,2
ObjectID(5840559f79baba5e57029846),www.immowelt.de/expose/2AN5Q4M,immowelt,17:12:58,2016-07-15,2016-07-15T17:12:58Z,345.96,34.6,frankfurt,gta,company,1
ObjectID(5840352879baba5e570286d6),www.immobilienscout24.de/expose/89269442,immobilienscout,08:02:19,2016-07-08,2016-07-08T08:02:19Z,473.69,51.1,berlin,ipg,company,1
ObjectID(5840301f79baba5e570280a0),www.immobilienscout24.de/expose/89103724,immobilienscout,07:52:20,2016-06-28,2016-06-28T07:52:20Z,650,46,münchen,tag,private,1
ObjectID(58402e7179baba5e57027e0a),www.immobilienscout24.de/expose/88892077,immobilienscout,17:12:53,2016-06-22,2016-06-22T17:12:53Z,800,55.9,münchen,igt,company,1
ObjectID(5840356579baba5e57028734),www.immobilienscout24.de/expose/77583234,immobilienscout,17:17:13,2016-07-08,2016-07-08T17:17:13Z,341,58.36,leipzig,gap,company,1
ObjectID(58469f0f79baba5e5702a2de),www.immobilienscout24.de/expose/87107383,immobilienscout,07:40:41,2016-09-26,2016-09-26T07:40:41Z,450,55,köln,gap,company,2
ObjectID(584ffd32c980817b111fd0ec),www.immobilienscout24.de/expose/90256225,immobilienscout,07:44:01,2016-09-15,2016-09-15T07:44:01Z,295,45.49,leipzig,gti,company,2
ObjectID(584ebcd8c980817b111fb7fe),www.immowelt.de/expose/2BSNZ4D,immowelt,17:25:23,2016-09-17,2016-09-17T17:25:23Z,466.2,53.28,berlin,ptg,company,2
ObjectID(58402cfc79baba5e57027b8e),www.immobilienscout24.de/expose/88982109,immobilienscout,17:02:44,2016-06-18,2016-06-18T17:02:44Z,375,33.36,berlin,pgt,company,1
