_id,link,website,request_time,request_date,request_datetime,flat_meta.price,flat_meta.rooms,flat_meta.surface,flat_meta.title,city,order,orga
ObjectID(584ffccdc980817b111fd043),www.immobilienscout24.de/expose/90244675,immobilienscout,16:37:31,2016-09-14,2016-09-14T16:37:31Z,220,200,35.04,+++Singlewohnung mit Einbauküche für Großstadtjunkee´s+++,magdeburg,tgg,company
ObjectID(584ffccec980817b111fd045),www.immobilienscout24.de/expose/90210583,immobilienscout,16:37:31,2016-09-14,2016-09-14T16:37:31Z,360,300,36,"2 Zimmer, Küche, Diele und Duschbad in Köln-Nippes",köln,ig,private
ObjectID(584ffccec980817b111fd047),www.immobilienscout24.de/expose/90217023,immobilienscout,16:37:31,2016-09-14,2016-09-14T16:37:31Z,435,100,33,Ihr neues Zuhause - Hübsche Single-Wohnung mit EBK!,münchen,gp,company
ObjectID(584ffccfc980817b111fd049),www.immowelt.de/expose/2A4EC4S,immowelt,16:40:41,2016-09-14,2016-09-14T16:40:41Z,690,NA,55,Erstbezug,frankfurt,txpy,private
ObjectID(584ffccfc980817b111fd04a),www.immowelt.de/expose/2B2DP4C,immowelt,16:37:24,2016-09-14,2016-09-14T16:37:24Z,598,NA,52,"wunderschöne,1 Zimmer Dachgeschoss-Whg   telefonisch anfragen!!! 01716938802 ab 16.09.2016",hamburg,gt,private
ObjectID(584ffcd0c980817b111fd04b),www.immobilienscout24.de/expose/90227953,immobilienscout,16:46:31,2016-09-14,2016-09-14T16:46:31Z,590,200,50,F-Heddernheim: 2-Zimmer-Wohnung mit Blick auf Grünanlage zu vermieten,frankfurt,tgg,private
ObjectID(584ffcd0c980817b111fd04d),www.immobilienscout24.de/expose/53791885,immobilienscout,16:38:24,2016-09-14,2016-09-14T16:38:24Z,275,200,55,"2 Raum, Uninähe, Top Lage, Top Preis",magdeburg,gp,private
ObjectID(584ffcd1c980817b111fd04f),www.immowelt.de/expose/2BVX34C,immowelt,16:37:53,2016-09-14,2016-09-14T16:37:53Z,269,NA,30.19,Nachmieter für 2 Zimmer auf dem Werder gesucht!,magdeburg,gp,company
ObjectID(584ffcd1c980817b111fd050),www.immowelt.de/expose/2BTFB4B,immowelt,16:37:46,2016-09-14,2016-09-14T16:37:46Z,327,NA,59.4,Sonnige 3-Raum Wohnung mit Balkon!,magdeburg,ag,company
ObjectID(584ffcd2c980817b111fd051),www.immowelt.de/expose/2BM9J4C,immowelt,16:38:00,2016-09-14,2016-09-14T16:38:00Z,279.84,NA,47.43,Stop! Interessante 2-Zimmer-Wohnung,dresden,pi,company
ObjectID(584ffcd3c980817b111fd052),www.immowelt.de/expose/2BRYH4C,immowelt,16:37:24,2016-09-14,2016-09-14T16:37:24Z,260.69,NA,57.53,"Reinkommen und Wohlfühlen: nette 2,5-Zi.-Wohnung (WBS)",dortmund,ag,company
ObjectID(584ffcd3c980817b111fd053),www.immowelt.de/expose/2B2ZN4C,immowelt,16:37:58,2016-09-14,2016-09-14T16:37:58Z,320,NA,52.14,+++ Gemütliche 2 Zimmer Dachwohnung mit Loggia +++,leipzig,ag,company
ObjectID(584ffcd4c980817b111fd054),www.immowelt.de/expose/2B3CQ4B,immowelt,16:38:00,2016-09-14,2016-09-14T16:38:00Z,540,NA,45,"Nürnberg Lorenzer Altstadt: herrliche 1,5-Zimmer Altbauwohnung; saniert; modernes Tageslichtbad; Parkettboden; Einbauküche",nürnberg,gi,company
ObjectID(584ffcd4c980817b111fd055),www.immowelt.de/expose/2BV9K4C,immowelt,16:38:08,2016-09-14,2016-09-14T16:38:08Z,550,NA,60,2 Zimmer Erdgeschosswohnung mit Balkon in Eißendorf,hamburg,gp,company
ObjectID(584ffcd5c980817b111fd056),www.immowelt.de/expose/249T54H,immowelt,16:38:19,2016-09-14,2016-09-14T16:38:19Z,530,NA,31,"München, Nähe Wettersteinplatz",münchen,ap,private
ObjectID(584ffcd5c980817b111fd057),www.immobilienscout24.de/expose/90227376,immobilienscout,16:38:26,2016-09-14,2016-09-14T16:38:26Z,360,200,50,"Dortmund Körne 2.Zi.Küchenzeile,Diele,Bad,Keller 50qm Dachgeschoss",dortmund,ig,private
ObjectID(584ffcd6c980817b111fd059),www.immowelt.de/expose/2BSCN4B,immowelt,16:38:22,2016-09-14,2016-09-14T16:38:22Z,798,NA,55.04,"Schöne helle WHG, 1.OG, Balkon/Wohnküche/EBK. EXPOSE/KONTAKT unter Link: www.cs-wohnungsagentur.de/wohnungen-suchen?cityId=103&expandSearch=1",münchen,at,company
ObjectID(584ffcd6c980817b111fd05a),www.immowelt.de/expose/2B73J4C,immowelt,16:38:28,2016-09-14,2016-09-14T16:38:28Z,250,NA,56,Wohnen in Hörde,dortmund,pg,company
ObjectID(584ffcd7c980817b111fd05b),www.immowelt.de/expose/2BKJA4B,immowelt,16:40:43,2016-09-14,2016-09-14T16:40:43Z,528.39,NA,55.62,Die gefällt mir: 2-Zimmer-Wohnung in zentraler Lage,frankfurt,pytx,company
ObjectID(584ffcd7c980817b111fd05c),www.immowelt.de/expose/2B6CJ4C,immowelt,16:38:34,2016-09-14,2016-09-14T16:38:34Z,453.68,NA,56.71,Schöne Wohnung: 2-Zimmer-Wohnung,dresden,gi,company
ObjectID(584ffcd8c980817b111fd05d),www.immowelt.de/expose/2B3ST49,immowelt,16:38:40,2016-09-14,2016-09-14T16:38:40Z,330,NA,50,Schöne DG-Wohnung bei Bedarf mit Doppelgarage!,dresden,ia,company
ObjectID(584ffcd8c980817b111fd05e),www.immowelt.de/expose/2BKBJ4C,immowelt,16:40:51,2016-09-14,2016-09-14T16:40:51Z,380.59,NA,54.37,Wer will mich!? 2-Zimmer-Wohnung,berlin,gxty,company
ObjectID(584ffcd9c980817b111fd05f),www.immobilienscout24.de/expose/88757368,immobilienscout,16:38:45,2016-09-14,2016-09-14T16:38:45Z,325,100,30,Appartement Köln - Pesch,köln,ga,private
ObjectID(584ffcdac980817b111fd062),www.immobilienscout24.de/expose/90243848,immobilienscout,16:38:45,2016-09-14,2016-09-14T16:38:45Z,342,200,57,Gemütliche Dachgeschoßwohnung mit Balkon und Einbauküche!,leipzig,ai,company
ObjectID(584ffcdbc980817b111fd064),www.immowelt.de/expose/2B2DJ4C,immowelt,16:38:57,2016-09-14,2016-09-14T16:38:57Z,341.7,NA,51,Erstvermietung nach Modernisierung! *ohne Balkon*,hamburg,ia,company
ObjectID(584ffcdbc980817b111fd065),www.immobilienscout24.de/expose/90222773,immobilienscout,16:38:48,2016-09-14,2016-09-14T16:38:48Z,670,200,48,~ PFIFFIGE ALTBAU WOHNUNG MIT DIELENBODEN ~,frankfurt,ag,company
ObjectID(584ffcdcc980817b111fd067),www.immowelt.de/expose/2BH9Q4C,immowelt,16:38:48,2016-09-14,2016-09-14T16:38:48Z,265,NA,44.02,"Tolle 1-R-Whg in Gohlis, separate Küche, Bad mit Dusche",leipzig,ga,company
ObjectID(584ffcddc980817b111fd068),www.immowelt.de/expose/2BJ3Q4C,immowelt,16:40:52,2016-09-14,2016-09-14T16:40:52Z,600,NA,35,Schöne Wohnung in der Maxvorstadt,münchen,ayix,private
ObjectID(584ffcddc980817b111fd069),www.immobilienscout24.de/expose/90244494,immobilienscout,16:38:56,2016-09-14,2016-09-14T16:38:56Z,200,100,30.52,Hallo Singles - Wohnen am Eutritzscher Markt,leipzig,tg,company
ObjectID(584ffcdec980817b111fd06b),www.immobilienscout24.de/expose/90244757,immobilienscout,16:39:09,2016-09-14,2016-09-14T16:39:09Z,320.34,100,36.61,FRISCH SANIERTE 1-ZIMMER-WOHNUNG NAHE DEM RATHAUS STEGLITZ MIT BALKON!,berlin,ga,company
ObjectID(584ffce0c980817b111fd06f),www.immobilienscout24.de/expose/90242637,immobilienscout,16:46:31,2016-09-14,2016-09-14T16:46:31Z,320,300,59.4,Top renovierte 3-RWE und Kiga gleich gegenüber!,leipzig,pi,company
ObjectID(584ffce0c980817b111fd071),www.immobilienscout24.de/expose/90237926,immobilienscout,16:39:16,2016-09-14,2016-09-14T16:39:16Z,350,250,44.55,"Ohne Schwellen, ohne Kanten - Erleben Sie mehr Sicherheit durch die bodengleic…",dortmund,ta,company
ObjectID(584ffce1c980817b111fd073),www.immobilienscout24.de/expose/90244233,immobilienscout,16:46:46,2016-09-14,2016-09-14T16:46:46Z,350,200,48.42,Wohlfühloase am Clara-Zetkin-Park - Dachgeschoss mit Terrasse,leipzig,ga,company
ObjectID(584ffce1c980817b111fd075),www.immobilienscout24.de/expose/49477172,immobilienscout,16:39:17,2016-09-14,2016-09-14T16:39:17Z,490,100,49,Appartement mit Blick über Grüngürtel zum Dom,köln,ayi,company
ObjectID(584ffce2c980817b111fd077),www.immowelt.de/expose/2BVWJ4C,immowelt,16:39:30,2016-09-14,2016-09-14T16:39:30Z,269,NA,31.64,Sehr helles App im Hochparterre in Tegel. EXPOSE/KONTAKT unter Link: www.cs-wohnungsagentur.de/wohnungen-suchen?cityId=141&expandSearch=1,berlin,gi,company
ObjectID(584ffce3c980817b111fd078),www.immowelt.de/expose/2BPPH4C,immowelt,16:39:22,2016-09-14,2016-09-14T16:39:22Z,264.83,NA,48.15,Hotel Mama ade ! Hier warten die ersten eigenen 4 Wände auf Sie!,leipzig,ga,company
ObjectID(584ffce4c980817b111fd07a),www.immowelt.de/expose/2BNH44C,immowelt,16:39:35,2016-09-14,2016-09-14T16:39:35Z,750,NA,36.75,EXKLUSIVES BUSINESS APPARTEMENT!,frankfurt,at,company
ObjectID(584ffce4c980817b111fd07b),www.immowelt.de/expose/2BRQE4B,immowelt,16:39:37,2016-09-14,2016-09-14T16:39:37Z,610,NA,58.5,ruhige 2-Zimmer-Wohnung in grüner Umgebung,köln,ig,private
ObjectID(584ffce5c980817b111fd07c),www.immobilienscout24.de/expose/90202156,immobilienscout,16:39:39,2016-09-14,2016-09-14T16:39:39Z,533,150,30.03,"**Modernes Wohnen mit historischem Flair** 1,5 Zimmer Microapartment ab Ende S…",nürnberg,ig,company
ObjectID(584ffce5c980817b111fd07e),www.immowelt.de/expose/2BGWN4B,immowelt,16:39:42,2016-09-14,2016-09-14T16:39:42Z,215,NA,33,1 Zimmer mit Duschbad,magdeburg,gt,company
ObjectID(584ffce6c980817b111fd07f),www.immobilienscout24.de/expose/90243156,immobilienscout,16:56:44,2016-09-14,2016-09-14T16:56:44Z,230,100,31.4,Single -1 RWE frisch saniert,leipzig,pgg,company
ObjectID(584ffce6c980817b111fd081),www.immowelt.de/expose/2BQ8J4C,immowelt,16:39:46,2016-09-14,2016-09-14T16:39:46Z,405.01,NA,55.94,Stop! Günstige 2-Zimmer-Wohnung,dresden,ta,company
ObjectID(584ffce7c980817b111fd082),www.immowelt.de/expose/2B5S74C,immowelt,16:39:52,2016-09-14,2016-09-14T16:39:52Z,380,NA,33,GEPFLEGTES WOHNEN IN MÖGELDORF 1-Zimmer-Komfort-Wohnung mit großer Dachloggia,nürnberg,ai,company
ObjectID(584ffce7c980817b111fd083),www.immobilienscout24.de/expose/90245003,immobilienscout,16:39:10,2016-09-14,2016-09-14T16:39:10Z,420,200,57.27,Super-Schnitt*ruhig und hell*verglaste LOGGIA*Wannenbad mit Fenster*Bezug sofort,berlin,pi,company
ObjectID(584ffce8c980817b111fd085),www.immobilienscout24.de/expose/90206131,immobilienscout,16:39:53,2016-09-14,2016-09-14T16:39:53Z,278,200,55.6,2-Raumwohnung in Magdeburg Uni-Nähe ab sofort zu vermieten,magdeburg,ia,company
ObjectID(584ffce8c980817b111fd087),www.immowelt.de/expose/2BZ9N4B,immowelt,16:39:53,2016-09-14,2016-09-14T16:39:53Z,225,NA,35,Ein Nest zum WOHLFÜHLEN!! EG Wohnung zu vermieten!!!,dortmund,ig,company
ObjectID(584ffce9c980817b111fd088),www.immowelt.de/expose/2BCXG4C,immowelt,16:40:00,2016-09-14,2016-09-14T16:40:00Z,539,NA,59,3.OG ohne Aufzug - Fit zu Fuß,köln,pa,company
ObjectID(584ffce9c980817b111fd089),www.immowelt.de/expose/2BEHT4B,immowelt,16:40:55,2016-09-14,2016-09-14T16:40:55Z,307.56,NA,60,Sanierte Altbauwohnung mit Nachtspeicheröfen nähe Horten/Kaufhof Nbg Süd,nürnberg,gyax,company
ObjectID(584ffceac980817b111fd08a),www.immowelt.de/expose/2BAKJ4B,immowelt,16:40:02,2016-09-14,2016-09-14T16:40:02Z,309,NA,48.38,Bezugsfähige Wohnung sucht Mieter: hier können Sie ohne Kosten und Mühe direkt einziehen.,dortmund,tg,company
ObjectID(584ffcebc980817b111fd08b),www.immobilienscout24.de/expose/90210110,immobilienscout,16:40:17,2016-09-14,2016-09-14T16:40:17Z,310,250,47.21,"westl. Kreuzviertel, helle 2,5 Zimmer, Südbalkon",dortmund,tg,private
ObjectID(584ffcebc980817b111fd08d),www.immobilienscout24.de/expose/90215496,immobilienscout,16:40:17,2016-09-14,2016-09-14T16:40:17Z,713.68,200,50.19,Umzug gefällig? 2-Zimmer-Wohnung,münchen,gp,company
ObjectID(584ffcecc980817b111fd08f),www.immobilienscout24.de/expose/90243464,immobilienscout,16:40:20,2016-09-14,2016-09-14T16:40:20Z,434.69,300,50.94,Ihr neues Familiennest wird modernisiert!,berlin,gi,company
ObjectID(584ffcecc980817b111fd091),www.immobilienscout24.de/expose/56033371,immobilienscout,16:40:25,2016-09-14,2016-09-14T16:40:25Z,405,200,57.9,Provisionsfreie 2 Zimmer Wohnung,nürnberg,tp,company
ObjectID(584ffcedc980817b111fd093),www.immowelt.de/expose/2BPRS4A,immowelt,16:40:24,2016-09-14,2016-09-14T16:40:24Z,550,NA,57,Schöne 2 Zi.-Whg im Hochparterre - in guter Lage von Oberrad,frankfurt,ga,company
ObjectID(584ffcedc980817b111fd094),www.immobilienscout24.de/expose/90211307,immobilienscout,16:40:26,2016-09-14,2016-09-14T16:40:26Z,550,200,50,sonnige 2-Zimmerwohnung mit 50qm  in Nürnberg / Schniegling zu vermieten,nürnberg,ig,private
ObjectID(584ffceec980817b111fd096),www.immobilienscout24.de/expose/90221140,immobilienscout,16:40:24,2016-09-14,2016-09-14T16:40:24Z,882.5,200,58.37,AB SOFORT Modernisierte 2-Zimmer Wohnung in Bogenhausen,münchen,pt,company
ObjectID(584ffceec980817b111fd098),www.immowelt.de/expose/2BXAQ48,immowelt,16:40:41,2016-09-14,2016-09-14T16:40:41Z,250,NA,30,1 ZiApp,köln,pg,private
ObjectID(584ffcefc980817b111fd099),www.immobilienscout24.de/expose/90216315,immobilienscout,16:40:36,2016-09-14,2016-09-14T16:40:36Z,250,200,44,+++Süßes Singlenest im DG +Tageslichtbad mit Wanne +++,magdeburg,gt,company
ObjectID(584ffcefc980817b111fd09b),www.immobilienscout24.de/expose/90212764,immobilienscout,16:40:39,2016-09-14,2016-09-14T16:40:39Z,279,200,58.18,**Schöne 2-Zimmerwohnung mit großer Wohnküche in Dortmund-Kirchlinde**,dortmund,at,company
ObjectID(584ffcf0c980817b111fd09d),www.immobilienscout24.de/expose/90242280,immobilienscout,16:40:44,2016-09-14,2016-09-14T16:40:44Z,550,100,32,!! VOLL MÖBLIERT !! Lichtdurchflutete 1-Zi.Whg. in top-zentraler Lage,frankfurt,tp,company
ObjectID(584ffcf1c980817b111fd09f),www.immobilienscout24.de/expose/88669361,immobilienscout,16:40:45,2016-09-14,2016-09-14T16:40:45Z,435,100,30,Appartement komplett  eingerichtet.,nürnberg,pt,private
ObjectID(584ffcf3c980817b111fd0a1),www.immobilienscout24.de/expose/90222343,immobilienscout,16:37:41,2016-09-14,2016-09-14T16:37:41Z,720,200,60,2 ZKB in Frankfurt-Rödelheim,frankfurt,yga,private
ObjectID(584ffcf5c980817b111fd0a4),www.immobilienscout24.de/expose/90220962,immobilienscout,16:38:26,2016-09-14,2016-09-14T16:38:26Z,223.33,200,39.18,2-Zimmer-Wohnung in Rothensee,magdeburg,it,company
ObjectID(584ffcf6c980817b111fd0a6),www.immobilienscout24.de/expose/90228183,immobilienscout,16:38:16,2016-09-14,2016-09-14T16:38:16Z,395,100,30.4,Südstadt pur - Appartement mit Terrasse,köln,gp,company
ObjectID(584ffcf7c980817b111fd0a8),www.immobilienscout24.de/expose/90241532,immobilienscout,16:39:11,2016-09-14,2016-09-14T16:39:11Z,469,200,48,MÜLHEIM: MODERNE 2-ZIMMER-WOHNUNG IN RUHIGLAGE,köln,gi,company
ObjectID(584ffcf8c980817b111fd0aa),www.immobilienscout24.de/expose/90220483,immobilienscout,16:39:32,2016-09-14,2016-09-14T16:39:32Z,730,200,52,-mucestate- 2-Zimmer-Wohnung mit Balkon in Moosach +U-Bahn+,münchen,ag,company
ObjectID(584ffcf8c980817b111fd0ac),www.immobilienscout24.de/expose/90241310,immobilienscout,16:39:56,2016-09-14,2016-09-14T16:39:56Z,720,200,60,+++ MODERNE 2-ZIMMERWOHNUNG DIREKT AM NIDDAPARKT IN FRANKFURT-HAUSEN - MIT BAL…,frankfurt,ag,company
ObjectID(584ffcf9c980817b111fd0ae),www.immobilienscout24.de/expose/90225940,immobilienscout,16:14:03,2016-09-14,2016-09-14T16:14:03Z,390,200,40,Gemütliche Zwei-Zimmer-Wohnung im Herzen Ehrenfelds,köln,a,private
ObjectID(584ffd23c980817b111fd0b8),www.immowelt.de/expose/2BDUT4C,immowelt,07:41:51,2016-09-15,2016-09-15T07:41:51Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,münchen,gap,private
ObjectID(584ffd25c980817b111fd0bc),www.immobilienscout24.de/expose/90256223,immobilienscout,07:42:00,2016-09-15,2016-09-15T07:42:00Z,322,200,43,"--Sehr hübsche helle  2Raumwohnung, Balkon, Laminat---",dresden,gap,company
ObjectID(584ffd25c980817b111fd0be),www.immobilienscout24.de/expose/90256273,immobilienscout,07:41:59,2016-09-15,2016-09-15T07:41:59Z,265,100,44.02,"Tolle 1-R-Whg in Gohlis, separate Küche, Bad mit Dusche",leipzig,gia,company
ObjectID(584ffd25c980817b111fd0c0),www.immobilienscout24.de/expose/90246893,immobilienscout,07:41:59,2016-09-15,2016-09-15T07:41:59Z,206.01,250,45,Einziehen und Wohlfühlen! Toll geschnittene 2 Zimmer Wohnung mit Balkon!,dortmund,agi,company
ObjectID(584ffd26c980817b111fd0c2),www.immowelt.de/expose/2BWDU49,immowelt,07:42:11,2016-09-15,2016-09-15T07:42:11Z,460,NA,38,Traumhaft Wohnen im beliebten Bockenheim ....,frankfurt,gyaxt,company
ObjectID(584ffd26c980817b111fd0c3),www.immowelt.de/expose/2BLAU4C,immowelt,07:42:17,2016-09-15,2016-09-15T07:42:17Z,820,NA,53.15,"Helle, gut geschnittene 2 Zimmer Wohnung 1. Obergeschoß in Waldtrudering",münchen,gpt,company
ObjectID(584ffd27c980817b111fd0c4),www.immobilienscout24.de/expose/90247348,immobilienscout,07:42:19,2016-09-15,2016-09-15T07:42:19Z,575,100,44.25,TOP SANIERT * 10 MIN. IN DIE CITY,hamburg,iga,company
ObjectID(584ffd27c980817b111fd0c6),www.immobilienscout24.de/expose/90247760,immobilienscout,07:42:19,2016-09-15,2016-09-15T07:42:19Z,620,200,50,"Wunderschöne, helle 2-Zimmer Dachgeschosswohnung in Sachsenhausen mit Skylineb…",frankfurt,gtp,private
ObjectID(584ffd28c980817b111fd0c8),www.immobilienscout24.de/expose/90245836,immobilienscout,07:49:43,2016-09-15,2016-09-15T07:49:43Z,351.15,200,46.82,Wohncarrée Adlershof,berlin,tga,company
ObjectID(584ffd28c980817b111fd0cb),www.immowelt.de/expose/2BGVT4C,immowelt,07:42:37,2016-09-15,2016-09-15T07:42:37Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,nürnberg,gtp,private
ObjectID(584ffd29c980817b111fd0cc),www.immobilienscout24.de/expose/90245719,immobilienscout,07:49:42,2016-09-15,2016-09-15T07:49:42Z,630,200,57,modernisiertes Rotklinkerhaus in hervorragender Barmbeker Lage,hamburg,agp,company
ObjectID(584ffd2ac980817b111fd0cf),www.immobilienscout24.de/expose/90162282,immobilienscout,07:42:39,2016-09-15,2016-09-15T07:42:39Z,425,200,54.98,2-Zimmer mit Wohnküche - Dachgeschoss,hamburg,tag,company
ObjectID(584ffd2ac980817b111fd0d1),www.immobilienscout24.de/expose/90256790,immobilienscout,07:42:35,2016-09-15,2016-09-15T07:42:35Z,299,200,44,SUPER renovierte Wohnung in Cracau,magdeburg,pgt,company
ObjectID(584ffd2bc980817b111fd0d3),www.immobilienscout24.de/expose/90254129,immobilienscout,07:49:59,2016-09-15,2016-09-15T07:49:59Z,500,100,56,1-Zimmer Wohnung Voll Möbliert !,frankfurt,gta,company
ObjectID(584ffd2bc980817b111fd0d5),www.immowelt.de/expose/2B8PR4C,immowelt,07:42:42,2016-09-15,2016-09-15T07:42:42Z,390,NA,48.5,Lang´ersehnt und jetzt endlich wahr!,hamburg,gap,company
ObjectID(584ffd2cc980817b111fd0d7),www.immobilienscout24.de/expose/90254193,immobilienscout,07:43:02,2016-09-15,2016-09-15T07:43:02Z,830,200,51.1,Wunderschöne 2-Zimmer Wohnung in Schwabing mit Direktanbindung zur Münchner Fr…,münchen,piyg,private
ObjectID(584ffd2dc980817b111fd0d9),www.immobilienscout24.de/expose/90238954,immobilienscout,07:43:01,2016-09-15,2016-09-15T07:43:01Z,360,100,33,Dachgeschosswohnung im Hinterhof nahe der Schanze in Altona Nord,hamburg,gpi,private
ObjectID(584ffd2dc980817b111fd0dc),www.immobilienscout24.de/expose/90244632,immobilienscout,07:43:09,2016-09-15,2016-09-15T07:43:09Z,450,200,55,Wohnung nahe des Kaiserviertels,dortmund,pag,private
ObjectID(584ffd2ec980817b111fd0de),www.immowelt.de/expose/2BTHW4C,immowelt,07:43:09,2016-09-15,2016-09-15T07:43:09Z,345.1,NA,47,2-Zimmer Neustadt-Wohntraum für Singles und Paare sucht Nachmieter ab 01.10.2016,dresden,gtp,private
ObjectID(584ffd2ec980817b111fd0df),www.immobilienscout24.de/expose/90256795,immobilienscout,07:50:02,2016-09-15,2016-09-15T07:50:02Z,330,200,54.75,Schicke 2 Zimmer  + Anschauen + Einziehen + Wohlfühlen,leipzig,iag,company
ObjectID(584ffd2fc980817b111fd0e1),www.immowelt.de/expose/2B7UT4C,immowelt,07:43:16,2016-09-15,2016-09-15T07:43:16Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,berlin,tgi,private
ObjectID(584ffd2fc980817b111fd0e2),www.immobilienscout24.de/expose/90256796,immobilienscout,07:43:19,2016-09-15,2016-09-15T07:43:19Z,375,200,51,Connewitz // 2 Zimmer Wohnung // Bad mit Dusche // neue EBK möglich,leipzig,tga,company
ObjectID(584ffd30c980817b111fd0e4),www.immobilienscout24.de/expose/90245933,immobilienscout,07:43:22,2016-09-15,2016-09-15T07:43:22Z,553,200,50,2 Zimmer Wohnung am Hansaring,köln,git,company
ObjectID(584ffd31c980817b111fd0e6),www.immobilienscout24.de/expose/90256892,immobilienscout,07:43:24,2016-09-15,2016-09-15T07:43:24Z,301.84,300,56.95,Im Osten Magdeburgs - ruhige Lage,magdeburg,apyg,company
ObjectID(584ffd31c980817b111fd0e8),www.immobilienscout24.de/expose/90254113,immobilienscout,07:50:21,2016-09-15,2016-09-15T07:50:21Z,500,100,56,1-Zimmer Wohnung Voll Möbliert !,münchen,gti,company
ObjectID(584ffd31c980817b111fd0ea),www.immobilienscout24.de/expose/90246965,immobilienscout,07:50:20,2016-09-15,2016-09-15T07:50:20Z,434.25,200,43.54,Ihr neues Zuhause ab Herbst!,berlin,gai,company
ObjectID(584ffd32c980817b111fd0ec),www.immobilienscout24.de/expose/90256225,immobilienscout,07:44:01,2016-09-15,2016-09-15T07:44:01Z,295,200,45.49,Erstbezug nach Sanierung - 2 Raumwohnung im Plattenbau,leipzig,gti,company
ObjectID(584ffd32c980817b111fd0ee),www.immobilienscout24.de/expose/90256888,immobilienscout,07:43:59,2016-09-15,2016-09-15T07:43:59Z,364.41,200,59.74,Altstadt - in der Nähe interessanter historischer Gebäude,magdeburg,gytp,company
ObjectID(584ffd33c980817b111fd0f0),www.immobilienscout24.de/expose/90245919,immobilienscout,07:44:03,2016-09-15,2016-09-15T07:44:03Z,302.81,200,55,Für Senioren! Gut aufgeteilte 2-Zimmerwohnung,köln,pgi,private
ObjectID(584ffd33c980817b111fd0f2),www.immobilienscout24.de/expose/90245354,immobilienscout,07:44:03,2016-09-15,2016-09-15T07:44:03Z,419.39,150,40.36,Lauschiges Plätzchen im Grünen,berlin,pig,company
ObjectID(584ffd34c980817b111fd0f6),www.immobilienscout24.de/expose/89874693,immobilienscout,07:44:11,2016-09-15,2016-09-15T07:44:11Z,425,200,55,Maisonettewohnung in Blasewitz direkt neben Uniklinik,dresden,tig,private
ObjectID(584ffd35c980817b111fd0f8),www.immowelt.de/expose/2BXHW4C,immowelt,07:43:35,2016-09-15,2016-09-15T07:43:35Z,452,NA,47.57,Wohnung in Schöneberg nahe udk-berlin,berlin,gat,private
ObjectID(584ffd36c980817b111fd0fa),www.immowelt.de/expose/2BHSX4C,immowelt,07:43:37,2016-09-15,2016-09-15T07:43:37Z,316,NA,58,IHRE neue GROßE zwei RAUM Wohnung in Dresden Cotta,dresden,ptg,company
ObjectID(584ffd36c980817b111fd0fb),www.immowelt.de/expose/2BJWW4C,immowelt,07:44:13,2016-09-15,2016-09-15T07:44:13Z,250,NA,49.72,Nur wenige Stufen zu Ihrem Wohnglück!,leipzig,tig,company
ObjectID(584ffd37c980817b111fd0fc),www.immowelt.de/expose/2BVUT4C,immowelt,07:44:17,2016-09-15,2016-09-15T07:44:17Z,350,NA,38,Möbliertes 1 Zimmer wohnung.,köln,gtp,private
ObjectID(584ffd37c980817b111fd0fd),www.immowelt.de/expose/2BURQ4C,immowelt,07:44:17,2016-09-15,2016-09-15T07:44:17Z,553,NA,50,2 Zimmer Wohnung Köln Innenstadt,köln,gtp,company
ObjectID(584ffd39c980817b111fd100),www.immowelt.de/expose/2B7WX4C,immowelt,07:44:17,2016-09-15,2016-09-15T07:44:17Z,400,NA,45.48,"**Neu im Hinterhaus, Balkon, Parkett, EBK, 2010 saniert***",dresden,gai,company
ObjectID(584ffd39c980817b111fd101),www.immowelt.de/expose/2BKWW4C,immowelt,07:44:30,2016-09-15,2016-09-15T07:44:30Z,311.5,NA,59.5,HIER IST DIE KÜCHE SCHON DRIN! REINSCHAUEN LOHNT SICH!,leipzig,apg,company
ObjectID(584ffd3ac980817b111fd102),www.immobilienscout24.de/expose/90237551,immobilienscout,07:44:39,2016-09-15,2016-09-15T07:44:39Z,620,200,52,Dachgeschosswohnung in München Giesing,münchen,iag,private
ObjectID(584ffd3bc980817b111fd105),www.immowelt.de/expose/2B3FV4C,immowelt,07:44:34,2016-09-15,2016-09-15T07:44:34Z,290,NA,30,kuschelige 1-Zimmer-Wohnung in bester Lage direkt unter der Kaiserburg,nürnberg,gti,private
ObjectID(584ffd3bc980817b111fd106),www.immowelt.de/expose/2BBVX4C,immowelt,07:44:37,2016-09-15,2016-09-15T07:44:37Z,206.01,NA,45,Einziehen und Wohlfühlen! Toll geschnittene 2 Zimmer Wohnung mit Balkon!,dortmund,tpg,company
ObjectID(584ffd3bc980817b111fd107),www.immobilienscout24.de/expose/90256127,immobilienscout,07:44:40,2016-09-15,2016-09-15T07:44:40Z,490,350,57.63,Gute Laune kann man jetzt mieten! VIVAWEST,köln,ityg,company
ObjectID(584ffd3cc980817b111fd109),www.immobilienscout24.de/expose/90247732,immobilienscout,07:50:41,2016-09-15,2016-09-15T07:50:41Z,650,100,37,"""WELCOME HOME""! Charmante möblierte Wohnung mit tollem Balkon in begehrter Woh…",frankfurt,ptgg,company
